Date,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
06-03-2014,834.2877197,841.4549801,831.0856865,838.7928912,1314562
07-03-2014,829.7267456,837.7503722,801.5417449,836.0562743,4698472
10-03-2014,797.7626953,829.7268558,794.9144434,829.577962,3829768
11-03-2014,801.1137695,810.7942282,790.0743597,802.3610958,2550254
12-03-2014,811.4642944,815.2992629,801.6163092,801.6163092,1669788
13-03-2014,800.3318481,819.8602915,795.6033351,799.7733602,2019884
14-03-2014,796.6085815,804.4087781,790.9306209,797.148435,2161246
18-03-2014,790.0740967,801.1694061,783.4653242,795.100487,2565842
19-03-2014,759.3202515,772.5750235,749.5094886,772.5750235,8652662
20-03-2014,784.9362183,790.4093823,748.8951547,758.7989991,5728956
21-03-2014,791.9359131,798.6377685,776.2982505,791.1912625,4680776
24-03-2014,801.4674683,803.4593541,791.6193915,795.6405228,2183014
25-03-2014,799.2520752,808.690558,793.0528953,798.2654495,2249968
26-03-2014,779.4628296,803.6639683,777.2475128,799.773188,3192350
27-03-2014,779.7422485,787.4679984,768.8703681,782.2368098,5012476
28-03-2014,782.6647949,790.3905424,774.4550065,780.7659001,2971162
31-03-2014,794.225708,798.6191649,775.1813045,783.3724615,2683268
01-04-2014,810.4404297,813.5307477,798.6004674,798.6377363,2755932
02-04-2014,808.7833862,819.8600605,804.6133623,815.3921583,3763016
03-04-2014,806.6425781,812.413619,799.6056679,809.0068796,1581194
04-04-2014,796.3479004,814.2753249,793.0527856,808.6904461,1694656
07-04-2014,801.9141235,806.4378389,789.5901217,793.0900335,2594986
09-04-2014,796.9248657,804.9671268,783.7445893,801.2438746,3350500
10-04-2014,791.6193237,799.9966422,787.5423803,796.9249587,2152886
11-04-2014,805.7490845,809.7701243,781.8830003,788.5848546,2340742
15-04-2014,838.7557983,840.7105061,809.4538162,812.0414587,3597244
16-04-2014,817.737793,842.9441889,813.232622,842.9441889,3475910
17-04-2014,827.6416626,829.1682323,797.7811993,826.5619559,7681438
21-04-2014,827.2136841,835.0883273,823.3229031,826.5621148,1842594
22-04-2014,826.9529419,837.6944699,826.5247134,831.7559008,1486274
23-04-2014,824.2351074,835.4606785,819.5252289,830.8066124,1938992
24-04-2014,824.2351074,824.2351074,824.2351074,824.2351074,0
25-04-2014,821.0702515,832.1469276,816.5837141,829.1683256,3160448
28-04-2014,815.8947754,827.5671146,811.7061173,821.0700588,2550766
29-04-2014,816.9748535,821.4800264,810.5149727,813.9031696,1846180
30-04-2014,815.0943604,821.2005486,812.0413117,813.5678815,2397378
02-05-2014,822.2620239,826.5251316,812.1347911,812.1347911,1917778
05-05-2014,824.2161255,829.9127182,820.6604023,823.136419,1314478
06-05-2014,818.7059937,827.1578499,815.3923351,824.2164258,961232
07-05-2014,806.2890015,820.2325646,796.8133416,815.7832958,4716182
08-05-2014,804.9859619,812.3393869,799.6244229,806.1215723,2606900
09-05-2014,804.1851807,813.418864,801.2438479,801.2438479,1799440
12-05-2014,803.9804688,806.7170045,790.5022236,801.6161673,2886064
13-05-2014,823.192688,833.6364319,806.3822353,806.3822353,2547484
14-05-2014,825.1098633,833.1520326,819.5249856,824.4768378,1389228
15-05-2014,816.5650024,828.4235968,808.3738478,825.1099388,2520196
16-05-2014,804.5018921,838.9977948,781.9762114,819.1342946,5241798
19-05-2014,758.3147583,804.2224762,744.4642783,800.499224,6516606
20-05-2014,770.0430298,804.2225044,755.0755736,755.0755736,4702114
21-05-2014,775.4977417,777.7875058,765.4263247,767.4368449,4116946
22-05-2014,786.3324585,790.8189969,772.6123247,780.6731317,4216842
23-05-2014,792.2709351,800.1270349,780.3937949,788.9572764,3094780
26-05-2014,801.9885254,807.7968352,794.3931272,800.1268993,2650850
27-05-2014,793.5926514,813.3817933,788.5848948,804.2783681,1795094
28-05-2014,800.7040405,803.7570892,790.2416652,796.7759912,1887488
29-05-2014,804.2039185,811.669058,794.9888684,798.6376741,2820710
30-05-2014,797.2786865,806.8287925,793.1085711,803.7757438,2585648
02-06-2014,792.9968262,803.3846624,787.8587205,798.2651911,1095158
03-06-2014,792.5314331,796.0312535,783.8189691,792.9968396,2484628
04-06-2014,777.8804321,794.8770413,773.3194484,793.0526842,2141062
05-06-2014,783.4282837,787.9892688,769.9687598,775.5909084,4348470
06-06-2014,783.4656982,792.3181178,772.8465758,789.442442,3361586
09-06-2014,794.5736084,796.1523624,781.8682313,784.4995186,2666196
10-06-2014,811.2445679,812.2971011,795.0245992,795.0245992,2628068
11-06-2014,829.588501,832.2386016,803.7455001,813.8195901,3544562
