Date,Close,High,Low,Open,Volume
,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
2020-01-01,619.7404174804688,622.3898000008284,616.1238383690204,618.1844635143362,2112415
2020-01-02,617.93212890625,623.0626186809424,614.7360835711299,621.4646216807182,5658200
2020-01-03,627.4360961914062,629.1182304975495,617.2592041731061,617.2592041731061,7882938
2020-01-06,621.42236328125,633.9963258227109,619.4458762669432,627.5200993341153,6519403
2020-01-07,612.2127685546875,624.576413976731,609.8577395841436,620.7075258131158,7899363
2020-01-08,604.0545043945312,613.1380203550798,595.7279181521372,609.7317082867079,8639443
2020-01-09,611.9183959960938,615.240621512479,600.7742562352731,606.9981736921635,13521186
2020-01-10,620.8336791992188,624.8287477877989,614.3994955700625,622.7681231962308,9341405
2020-01-13,650.607421875,653.9296470691644,635.0056379899925,639.2109733409196,36952038
2020-01-14,652.3736572265625,653.4670340900385,645.2666306119829,647.5795649263063,11414418
2020-01-15,645.5611572265625,650.8598706326255,641.0194248790817,650.8598706326255,6047430
2020-01-16,645.0984497070312,649.7243186423489,639.4212469227776,648.2104081668134,5740586
2020-01-17,645.8134155273438,650.0608458665614,641.1034598393667,648.2104877981894,3762957
2020-01-20,646.3179931640625,651.3223524429509,641.6921243294809,648.9673236048908,3887680
2020-01-21,641.313720703125,648.042258100666,639.8418531474128,646.3180806594794,4448374
2020-01-22,647.7899169921875,654.3502303716543,644.2574247618087,646.3180495074183,9733935
2020-01-23,659.69091796875,660.6581656069394,653.25678585816,653.5931818762608,12528017
2020-01-24,658.3453369140625,661.4993388475377,650.6495516625163,652.4578666382421,7540490
2020-01-27,654.4343872070312,660.069547881193,651.3224795424171,655.2334113376766,3741610
2020-01-28,654.3502197265625,657.5462645174204,649.3038170037356,656.873421087976,5121009
2020-01-29,664.1907348632812,666.7980224796606,659.6069086547881,661.5833959122372,6832757
2020-01-30,656.6210327148438,664.1906358940819,654.350141494141,664.1906358940819,3859680
2020-01-31,652.6260375976562,660.195641626236,648.9673648497117,656.4949257895097,6092028
2020-02-03,645.4349975585938,665.2421200893305,642.995882115459,657.714558292072,6416745
2020-02-04,662.6347045898438,664.3589332396054,647.7057633307895,647.7057633307895,5771311
2020-02-05,659.8591918945312,661.0787494728322,651.3223915157496,656.8734139163893,6310409
2020-02-06,648.7571411132812,661.7516391580695,647.6217209675293,659.6910143244213,7341622
2020-02-07,653.7615356445312,655.0651795602332,648.4628224594617,652.6261154386838,2853344
2020-02-10,650.3131103515625,654.3502222786368,647.4114185076872,650.985953783631,3827682
2020-02-11,650.607421875,655.275333847597,646.9488006535574,655.1912476744426,4312817
2020-02-12,656.9154663085938,658.7658242465668,651.9111066586198,652.4998639117927,2948825
2020-02-13,666.33544921875,667.8073167304354,657.8827346328608,660.2377123846245,4387430
2020-02-14,661.457275390625,672.1808816342858,659.9012703505496,668.2278557324347,5321680
2020-02-17,663.98046875,667.3447373343718,658.8078852676626,664.6953552903132,2929629
2020-02-18,670.877197265625,672.0546604125798,659.102257788104,660.2376778467144,5083346
2020-02-19,673.232177734375,676.9328422135535,669.6155994322401,672.8536872683541,3985192
2020-02-20,670.3303833007812,677.9840722876686,667.6810017789678,675.5870519276694,4564569
2020-02-24,669.36328125,682.6100890694331,666.2513738141197,672.9378166933391,6627536
2020-02-25,671.508056640625,677.9001466709008,668.9848551021477,672.0126764144537,6996695
2020-02-26,658.3453369140625,674.073303489259,656.4529357539774,667.7652996223086,8760569
2020-02-27,654.2239990234375,656.6631140571616,649.4720008848509,654.3501796176391,5223386
2020-02-28,615.4088745117188,636.5196404921938,607.2925555769194,630.8003938548435,14123957
2020-03-02,623.2727661132812,644.1733144136376,617.1329865312487,619.866454614692,9821523
2020-03-03,628.2771606445312,638.3699664380177,623.4410245351523,635.0056978401889,7826587
2020-03-04,638.1596069335938,640.472541258559,627.0575119068291,634.0804523852453,11013444
2020-03-05,634.669189453125,650.607420670565,632.272168841398,642.3649736649388,7755293
2020-03-06,621.506591796875,625.7539707128719,613.2220494214494,623.2307692180619,9216022
2020-03-09,592.48974609375,610.4885517564255,586.2237857495801,609.353131672268,10308654
2020-03-11,576.9720458984375,585.3406740322644,562.7159479085041,580.8830285510021,16165009
2020-03-12,530.881591796875,563.5149867317193,527.769633095752,561.8328524429679,13965574
2020-03-13,540.2595825195312,560.9919128771215,479.4083813192792,497.9118627035321,16903113
2020-03-16,490.46832275390625,523.2699411824093,487.8189407315845,523.1437605776648,19140152
2020-03-17,466.750244140625,497.9117730484286,462.58695131188466,494.6315904961684,16059887
2020-03-18,449.38214111328125,486.1367836379627,444.0834286519798,477.72611264076613,15390183
2020-03-19,458.8441467285156,469.31544240392265,428.3134212261606,428.3134212261606,16583991
2020-03-20,492.1925048828125,519.3169203841148,460.90479673530757,462.16639745629834,21354894
2020-03-23,442.7798156738281,471.7966326299263,433.9065674223022,454.17626539979733,17146150
2020-03-24,496.0614013671875,505.60754444680555,439.0370581095472,439.0370581095472,20027097
2020-03-25,509.85491943359375,534.0776432214278,475.7916996690775,502.1170913436101,18339548
2020-03-26,540.8060913085938,547.4084468505824,514.8170999793414,517.256214859697,14843813
2020-03-27,548.9644775390625,567.6361764431037,540.1753165397977,559.3516351434106,13495283
2020-03-30,527.0968017578125,558.0480631150446,522.3867948402923,525.7510634950928,14624804
2020-03-31,539.5446166992188,556.786494551649,532.9843027101059,546.6936880038849,15175521
2020-04-01,506.9952392578125,536.1802779894242,499.59385902073404,533.5308960819646,13083824
2020-04-03,492.6130065917969,509.68665831119677,489.6272286788533,507.5839905788898,10221655
2020-04-07,537.44189453125,541.8574969511077,515.4900630349658,517.2562834690434,15145605
2020-04-08,531.218017578125,551.4457245999333,526.8024148230776,529.8723306056918,11806896
2020-04-09,535.1290283203125,549.0486807939698,531.6385787608582,544.0022773834835,11931114
2020-04-13,536.09619140625,548.1234406992095,526.5500489967274,529.0312072148263,8330276
2020-04-15,537.48388671875,549.4690921518867,534.5821951364273,547.8710955615969,11963447
2020-04-16,524.69970703125,533.9935398591708,507.5840115180687,521.419576034334,17783287
2020-04-17,528.8211059570312,543.3295180091327,526.5081707023484,541.6473832784543,8878320
2020-04-20,549.4691772460938,555.9454047851077,537.4419268648772,538.2829940430695,13322913
2020-04-21,532.563720703125,543.7499033433327,528.0219376355332,528.0219376355332,11660575
2020-04-22,539.8389282226562,542.488310271803,528.2322118512158,532.5637281957789,8266728
2020-04-23,571.3369140625,574.995587025574,536.6849366494273,544.2124980318446,14451289
2020-04-24,553.4221801757812,567.7203216088942,550.7307550508507,562.2954282688096,7319940
2020-04-27,558.9732666015625,572.7667898574003,555.9874881695337,555.9874881695337,7183306
2020-04-28,555.6930541992188,569.4024379327346,549.2588702234253,566.0381694663669,7296571
2020-04-29,569.0239868164062,573.6078131857772,553.4222009915563,560.15073838963,8639056
2020-04-30,601.7835083007812,605.5683102397799,587.1489202694552,588.7469682886748,16253821
2020-05-04,566.626953125,589.7562999093207,563.8093473522927,580.168113799409,9122740
2020-05-05,566.626953125,576.6356214781432,563.5149943816311,573.3975334622045,6393053
2020-05-06,560.0667114257812,573.1452971092436,558.5107061871496,569.3184513263835,7934250
2020-05-07,559.2676391601562,567.1736399581171,557.1649711817623,559.7722589411038,4779548
2020-05-08,567.047607421875,572.682768832296,562.2535133463026,565.407515851985,8400321
2020-05-11,574.3648071289062,587.5274779099074,570.243557345785,574.028359717549,7370186
2020-05-12,578.3599853515625,581.1775404479384,568.1409964870948,570.6641985440322,7356039
2020-05-13,583.8268432617188,588.6629798758297,575.0797234605891,584.3735061651205,8287101
2020-05-14,553.5482788085938,564.9867697273427,548.8803157877804,554.2631652405192,16888262
2020-05-15,548.6281127929688,559.1414525725928,543.9181571055639,559.1414525725928,9255353
2020-05-18,558.3844604492188,563.9775257855467,549.2168086529995,554.9780976739177,10435442
2020-05-19,562.33740234375,567.552028258066,550.8989111349637,558.4685144940701,5902208
2020-05-20,563.136474609375,566.0381664128967,554.8099410008298,562.25336440865,5794636
2020-05-21,565.365234375,571.4629699816402,559.6459891763926,560.5711423207796,7213225
2020-05-22,582.3128051757812,585.2565401219556,566.4587103566795,567.720311047897,11867731
2020-05-26,572.3883056640625,588.28449719359,571.0846616959029,582.859603174169,7099606
2020-05-27,593.3308715820312,596.4848736090092,567.7203648560363,577.0141472285978,8774636
2020-05-28,594.9708251953125,597.1575788940195,580.3362386434837,594.6343778564392,9440091
2020-05-29,589.0885620117188,597.4432084902894,575.4056904787728,590.3673360247687,28290128
2020-06-01,596.3776245117188,602.430520013001,589.5148803460512,595.6956220416533,12276438
2020-06-02,603.6666259765625,606.6930997401761,594.6725915821884,597.1875244687976,7059304
2020-06-03,598.0826416015625,606.9062141918644,593.3511877952305,605.8831844958719,11378568
2020-06-04,603.3682250976562,604.8175127670321,594.6299357196965,598.4662578856301,10782424
2020-06-05,599.78759765625,606.7356235946554,597.2726651490909,602.7287881465396,7718679
2020-06-08,614.5360717773438,618.7560359307533,600.1711995336993,603.2829034128403,10719105
2020-06-09,611.7654418945312,621.99563357861,609.5915365683536,613.8115010447252,10078029
2020-06-10,610.2736206054688,613.3427097414555,604.6044198419748,609.5490027442587,7263049
2020-06-11,600.128662109375,608.1849488973281,596.9743424317145,606.9914056570949,8825715
2020-06-12,589.983642578125,592.6264731974438,575.8745142565444,576.1302586304287,9795316
2020-06-15,586.1473388671875,600.5122640371706,584.1865625626119,590.793561263612,7857344
2020-06-16,597.7842407226562,606.9914032871766,596.0365932968477,598.4662431286489,10131760
2020-06-17,599.8728637695312,605.5420635672415,595.0561278809,596.6759289850708,7291916
2020-06-18,608.6112060546875,610.9129576764952,601.8763086992066,603.7518543454688,6670195
2020-06-19,601.49267578125,606.9061838028125,597.6137382435629,604.4338664974124,22438862
2020-06-22,599.9154663085938,604.1780459298948,596.7611469821425,602.8139892310129,7804096
2020-06-23,614.3656616210938,617.6478273297574,590.0262887724396,593.0953775196116,12157390
2020-06-24,608.82421875,619.6085130972523,604.7747684381621,611.1686373515903,10220838
2020-06-25,597.1874389648438,601.5352496128797,591.2198271550594,600.8958626332601,14945284
2020-06-26,637.8524780273438,640.7510011910102,605.2863566034009,605.4568702091336,26030458
2020-06-29,623.8285522460938,634.8686443085215,622.4218801020619,626.9402563060698,8954428
2020-06-30,627.4091796875,629.9667277652803,617.4347317774669,624.7237333924511,10411290
2020-07-01,623.9564819335938,632.8226171237593,622.1235517180992,628.5174217254794,5477468
2020-07-02,645.0135498046875,652.5583472155681,626.94025321164,628.6026176947248,17263756
2020-07-03,650.2139892578125,651.3222496948442,641.5183153080762,643.6496053921562,7796572
2020-07-06,651.3222045898438,660.6998803103781,649.1909146533586,652.3452341660457,8810958
2020-07-07,677.0255737304688,679.4126080233551,652.6435859361666,655.9258036181499,19362533
2020-07-08,660.444091796875,669.1397645634188,658.3128020027929,669.1397645634188,8476642
2020-07-09,666.4117431640625,673.4876152978444,660.6998757668727,664.9624556105299,6854166
2020-07-10,666.5396118164062,673.4024072228784,659.4211240508266,659.4211240508266,5206452
2020-07-13,679.4978637695312,686.573736125106,670.1201878195426,671.7826044173664,10804688
2020-07-14,667.7330932617188,687.4688575912256,666.1132922029575,676.0025080790534,8961822
2020-07-15,708.3981323242188,723.3171613073787,677.5796602113422,681.1602375739893,30060599
2020-07-16,776.64208984375,814.5790525199815,762.3624465892135,767.349644464732,90432109
2020-07-17,769.9498291015625,784.2294717842034,760.5721533099775,776.6420587394516,31682878
2020-07-20,796.5057373046875,805.6276694715315,773.0189304691123,774.5108335607263,18421053
2020-07-21,798.5942993164062,809.6343910427079,792.1578144363707,805.627555755542,12877784
2020-07-22,782.5244750976562,800.5125422953873,775.789577730354,800.4699269011028,14354201
2020-07-23,774.0419311523438,780.7341610993074,767.8185746099248,780.6063149163126,13051307
2020-07-24,786.7442626953125,789.2165795721606,770.0349721831532,770.0349721831532,18209580
2020-07-27,808.5687255859375,812.277148982619,783.1637618639511,785.6360267839249,16827870
2020-07-28,820.8449096679688,824.8517447859435,802.3879717392343,806.4800376334346,15818463
2020-07-29,813.4281616210938,818.4153594040835,804.4340762008848,812.6608764082735,11152710
2020-07-30,819.6514282226562,829.1996167764545,817.3496248697896,820.1203015642635,12492320
2020-07-31,823.5304565429688,840.9644191611527,812.7034929291409,826.3011335447954,12704346
2020-08-03,815.7725219726562,823.0189074464298,807.7162359510077,818.415300567361,8479792
2020-08-04,809.7622680664062,827.5372571462865,801.8338800032506,818.7989685101674,11133170
2020-08-05,805.371826171875,819.2252103215355,799.9157032934003,811.5951821831875,9614176
2020-08-06,827.6650390625,830.6915121282592,803.4962341587408,812.873909040169,10976491
2020-08-07,810.6575317382812,826.4716940391913,809.0377304319395,826.4716940391913,8010948
2020-08-10,811.0411376953125,815.6873606566592,805.8834259083017,808.9525149626409,5716319
2020-08-11,808.5687255859375,820.120305764603,806.5652819765306,809.8048840626453,6802442
2020-08-12,814.1101684570312,817.3923342591754,803.2405894056235,808.1851718223195,6908726
2020-08-13,810.9132080078125,825.6617240082926,808.398275468109,813.9822447126891,5097703
2020-08-14,812.9592895507812,820.972961284278,811.6379000717075,814.8774506752771,4663873
2020-08-17,816.2840576171875,829.0291820305367,813.3854824477792,813.3854824477792,9008210
2020-08-18,824.851806640625,826.2584787879165,817.3070612084666,821.7401546068832,6141761
2020-08-19,817.8185424804688,828.2618628941742,816.2414087823889,827.7077587453504,6622744
2020-08-20,814.2806396484375,823.1041590171701,810.9984219838175,817.4775744970283,5656501
2020-08-21,808.8671875,821.3565679775162,806.9490264594328,821.0155407569249,6513773
2020-08-24,807.6736450195312,811.5951976401286,800.6830037087991,807.3326178205901,5798574
2020-08-25,799.7451782226562,808.7392629683003,795.9088565131773,807.7588488291673,6233918
2020-08-26,810.5722045898438,813.5133952045035,800.0010373812659,802.4306871744709,5153601
2020-08-27,807.375244140625,819.22523701272,805.7981103994258,818.415336429356,6154280
2020-08-28,797.3155517578125,812.0214520709077,795.4400062387288,811.1263207194082,7593610
2020-08-31,791.6463623046875,810.3164841198824,779.7111379199654,797.3156147008101,12808355
2020-09-01,779.3275146484375,797.1024522625171,777.5798152386446,789.6429373349267,6907773
2020-09-02,787.7247924804688,789.7708517158751,778.7733743840998,780.0521483978669,5678118
2020-09-03,797.5712280273438,809.378604287557,787.7246799348462,789.8559696532847,8827948
2020-09-04,783.5901489257812,792.4136692384016,779.583313080231,780.0521865014927,8650342
2020-09-07,788.619873046875,790.7511629324314,778.3896815962045,783.3769311484731,6700385
2020-09-08,800.7681884765625,811.59515100272,789.0460946464286,792.7971854854484,12891964
2020-09-09,790.9217529296875,806.4801705971267,789.4298498656864,797.1024941948345,5528947
2020-09-10,801.4075927734375,803.0700092502301,788.406724789291,797.358142089851,5171884
2020-09-11,806.2243041992188,813.4280740249055,793.6923099511957,797.0171428041101,6671903
2020-09-14,834.1016235351562,844.885919046928,808.4408623049452,815.8577614521076,21871587
2020-09-15,837.5543212890625,847.4008702906807,828.3471592620098,835.0393887824163,11608203
2020-09-16,854.0078735351562,857.3327066338223,837.1706831160703,840.5807469984169,10059251
2020-09-17,861.8936767578125,870.4188367653081,848.2534207458194,848.2534207458194,15628241
2020-09-18,854.3489379882812,868.5432982973871,851.7487225378605,861.8936838435625,12897633
2020-09-21,860.955810546875,878.943874854181,852.9421404380291,853.3683983792776,14140637
2020-09-22,858.9097900390625,871.6975288485771,845.0137909394118,860.188563920014,12625762
2020-09-23,869.3532104492188,884.05911177822,859.4213780136444,869.6942376702272,13486204
